0,https://www.google.com.tw/maps/place/%E6%88%80%E5%BF%83/data=!4m7!3m6!1s0x5e257d601a3d1fa9:0xed73127a7d65bc43!8m2!3d41.795455!4d123.405715!16s%2Fg%2F11cm1mq402!19sChIJqR89GmB9JV4RQ7xlfXoSc-0?authuser=0&hl=zh-TW&rclk=1,戀心,1.0 星級  1 則評論,酒吧,,, 中國辽宁省沈阳市和平区太原街商圈雅安东路 邮政编码: 110071,,0,0,0,0,,,,,2022-11-29
0,https://www.google.com.tw/maps/place/Wangchao+Bar/data=!4m7!3m6!1s0x360aabcfb88f3109:0x8fc3676e6a05c5a1!8m2!3d37.8221658!4d112.5620999!16s%2Fg%2F12vswhwcr!19sChIJCTGPuM-rCjYRocUFam5nw48?authuser=0&hl=zh-TW&rclk=1,Wangchao Bar,2.0 星級  1 則評論,,,, 中國山西省太原市小店区长治路126号世纪王朝商务会馆大堂内北侧 邮政编码: 030006,Plus Code: RHC6+VR 小店區 中國山西省太原市,0,0,0,0,,, +86 351 271 7777,,2022-11-29
0,https://www.google.com.tw/maps/place/Castle/data=!4m7!3m6!1s0x360aa92c8f010d2b:0x3685fd443004bc1f!8m2!3d37.875158!4d112.5268757!16s%2Fg%2F1tdy2nzy!19sChIJKw0BjyypCjYRH7wEMET9hTY?authuser=0&hl=zh-TW&rclk=1,Castle,,卡拉 OK 酒吧,,, 中國山西省太原市万柏林区西渠路88号 邮政编码: 030002,Plus Code: VGGG+3Q 萬柏林區 中國山西省太原市,0,0,0,0,,,,,2022-11-29
0,https://www.google.com.tw/maps/place/%E7%9B%B8%E7%B4%8498%E9%85%92%E5%90%A7/data=!4m7!3m6!1s0x360aa90b7bbdc503:0xb73f93b26cf14c33!8m2!3d37.854931!4d112.566702!16s%2Fg%2F1th08mqx!19sChIJA8W9ewupCjYRM0zxbLKTP7c?authuser=0&hl=zh-TW&rclk=1,相約98酒吧,2.0 星級  1 則評論,娛樂,,, 中國山西省太原市青年路24号,Plus Code: VH38+XM 迎澤區 中國山西省太原市,0,0,0,0,,,,,2022-11-29
0,https://www.google.com.tw/maps/place/%E6%96%B0%E5%85%89%E5%A8%9B%E6%A8%82%E5%9F%8E/data=!4m7!3m6!1s0x360aabd0c997bd0d:0x5d56aaa57863ade2!8m2!3d37.828204!4d112.561892!16s%2Fg%2F113f1cs9q!19sChIJDb2XydCrCjYR4q1jeKWqVl0?authuser=0&hl=zh-TW&rclk=1,新光娛樂城,4.0 星級  1 則評論,卡拉 OK 酒吧,,, 中國山西省太原市小店区长治路92,Plus Code: RHH6+7Q 小店區 中國山西省太原市,0,0,0,0,,,,,2022-11-29
0,https://www.google.com.tw/maps/place/Telling+Karaoke/data=!4m7!3m6!1s0x360aa970fa8c2b31:0x91f21648f6858837!8m2!3d37.8452724!4d112.5639588!16s%2Fg%2F1thc__wz!19sChIJMSuM-nCpCjYRN4iF9kgW8pE?authuser=0&hl=zh-TW&rclk=1,Telling Karaoke,2.0 星級  1 則評論,卡拉 OK 酒吧,,, 中國山西省太原市迎泽区体育西路 邮政编码: 030082,,0,0,0,0,,,,,2022-11-29
0,https://www.google.com.tw/maps/place/Muse+Talking+Bar+%E8%A5%BF%E5%B1%AF%E5%8D%80%E9%85%92%E5%90%A7/data=!4m7!3m6!1s0x34693d11c24540d7:0xec36918aded0e3de!8m2!3d24.1657385!4d120.661722!16s%2Fg%2F11t27lhnv_!19sChIJ10BFwhE9aTQR3uPQ3oqRNuw?authuser=0&hl=zh-TW&rclk=1,Muse Talking Bar 西屯區酒吧,3.6,酒吧,,, 407台中市西屯區寧夏路81號,Plus Code: 5M86+7M 西屯區 台中市,1,0,0,0,星期二、21:00 到 04:00; 星期三、21:00 到 04:00; 星期四、21:00 到 04:00; 星期五、21:00 到 04:00; 星期六、21:00 到 04:00; 星期日、21:00 到 04:00; 星期一、21:00 到 04:00. 隱藏本週營業時間,https://www.facebook.com/taichung.muse.bar/, 04 2311 8099,,2022-11-29
0,https://www.google.com.tw/maps/place/%E8%94%9A%E8%97%8D%E4%BB%95%E5%A5%B3%E4%BF%B1%E6%A8%82%E9%83%A8/data=!4m7!3m6!1s0x34693dc98c3de73b:0xd64ab852e80d53ea!8m2!3d24.165492!4d120.6605337!16s%2Fg%2F11p_1y3yng!19sChIJO-c9jMk9aTQR6lMN6FK4StY?authuser=0&hl=zh-TW&rclk=1,蔚藍仕女俱樂部,5.0,酒吧,,, 407台中市西屯區寧夏西四街7號B1,Plus Code: 5M86+56 西屯區 台中市,1,0,0,0,星期二、22:00 到 06:00; 星期三、22:00 到 06:00; 星期四、22:00 到 06:00; 星期五、22:00 到 06:00; 星期六、22:00 到 06:00; 星期日、22:00 到 06:00; 星期一、22:00 到 06:00. 隱藏本週營業時間,https://www.facebook.com/%E8%94%9A%E8%97%8D%E4%BF%B1%E6%A8%82%E9%83%A8-BLUE-CLUB-103944645500079/, 04 2315 8599,,2022-11-29
0,https://www.google.com.tw/maps/place/El+Verano/data=!4m7!3m6!1s0x3442a96609c4547b:0x2d92a203316075b3!8m2!3d25.0512376!4d121.5265302!16s%2Fg%2F11dymmt_66!19sChIJe1TECWapQjQRs3VgMQOiki0?authuser=0&hl=zh-TW&rclk=1,El Verano,5.0,酒吧,32,, 10491台北市中山區林森北路145巷No. 37號,Plus Code: 3G2G+FJ 中山區 台北市,1,0,1,0,星期二、08:00 到 23:30; 星期三、20:00 到 23:30; 星期四、20:00 到 23:30; 星期五、20:00 到 11:30; 星期六、休息; 星期日、休息; 星期一、休息. 隱藏本週營業時間,, 02 2541 9521,,2022-11-29
0,https://www.google.com.tw/maps/place/%E8%90%8C/data=!4m7!3m6!1s0x3442a96f336943db:0xada16ad6e67a8c21!8m2!3d25.0517271!4d121.5236567!16s%2Fg%2F11b7wn0k9g!19sChIJ20NpM2-pQjQRIYx65tZqoa0?authuser=0&hl=zh-TW&rclk=1,萌,4.6,酒吧,,, 10491台北市中山區林森北路138巷50號,Plus Code: 3G2F+MF 中山區 台北市,1,0,0,0,星期二、19:30 到 00:00; 星期三、19:30 到 00:00; 星期四、19:30 到 00:00; 星期五、19:30 到 00:00; 星期六、19:30 到 00:00; 星期日、休息; 星期一、19:30 到 00:00. 隱藏本週營業時間,,,,2022-11-29
0,https://www.google.com.tw/maps/place/%E5%8F%B0%E4%B8%AD%EF%BC%AD%E7%94%B7%E6%A8%A1%E6%9C%83%E9%A4%A8/data=!4m7!3m6!1s0x34693dd8b3af9143:0xc5deb93ba9cd0b3!8m2!3d24.1469141!4d120.6793979!16s%2Fg%2F11qp0jxwsg!19sChIJQ5Gvs9g9aTQRs9CcupPrXQw?authuser=0&hl=zh-TW&rclk=1,台中男傳,5.0,酒吧,,, 404台中市北區公園路52號,Plus Code: 4MWH+QQ 北區 台中市,1,0,0,0,星期二、24 小時營業; 星期三、24 小時營業; 星期四、24 小時營業; 星期五、24 小時營業; 星期六、24 小時營業; 星期日、24 小時營業; 星期一、24 小時營業. 隱藏本週營業時間,https://www.facebook.com/TaichungMen/, 0981 497 226,,2022-11-29
0,https://www.google.com.tw/maps/place/%E6%B2%90%E6%B2%90%E5%B8%8C%E3%80%82%E7%BE%8E%E5%AD%B8%E7%A9%BA%E9%96%93/data=!4m7!3m6!1s0x34693df22d38863b:0x59c328686c8bb542!8m2!3d24.1658443!4d120.6615123!16s%2Fg%2F11mpd148_m!19sChIJO4Y4LfI9aTQRQrWLbGgow1k?authuser=0&hl=zh-TW&rclk=1,沐沐希。美學空間,5.0 星級  10 則評論,美容護膚診所,,, 407台中市西屯區寧夏路89巷7號2號閣樓上樓（愛軒,Plus Code: 5M86+8J 西屯區 台中市,0,0,0,0,星期二、13:00 到 21:00; 星期三、13:00 到 17:00; 星期四、13:00 到 21:00; 星期五、13:00 到 21:00; 星期六、13:00 到 21:00; 星期日、16:00 到 21:00; 星期一、13:30 到 21:00. 隱藏本週營業時間,, 0910 582 428,,2022-11-29
0,https://www.google.com.tw/maps/place/%E8%87%BA%E7%81%A3%E6%96%B0%E6%96%87%E5%8C%96%E9%81%8B%E5%8B%95%E7%B4%80%E5%BF%B5%E9%A4%A8/data=!4m7!3m6!1s0x3442a96aa6e215b3:0x24e1f99a963a01aa!8m2!3d25.0590095!4d121.5151499!16s%2Fm%2F0nbdym3!19sChIJsxXipmqpQjQRqgE6lpr54SQ?authuser=0&hl=zh-TW&rclk=1,臺灣新文化運動紀念館,4.5,歷史建築,1247,, 103台北市大同區寧夏路87號1樓,Plus Code: 3G58+J3 大同區 台北市,0,0,0,0,星期二、09:30 到 17:30; 星期三、09:30 到 17:30; 星期四、09:30 到 17:30; 星期五、09:30 到 17:30; 星期六、09:30 到 17:30; 星期日、09:30 到 17:30; 星期一、休息. 隱藏本週營業時間,https://tncmmm.gov.taipei/, 02 2557 0087,,2022-11-29
0,https://www.google.com.tw/maps/place/%E5%8F%B0%E5%8C%97%E5%B8%82%E6%94%BF%E5%BA%9C%E8%AD%A6%E5%AF%9F%E5%B1%80%E5%AF%A7%E5%A4%8F%E8%B7%AF%E6%B4%BE%E5%87%BA%E6%89%80/data=!4m7!3m6!1s0x3442a96aa6e215b3:0xf7793625b92b111!8m2!3d25.0594657!4d121.5154865!16s%2Fg%2F12hlffc9s!19sChIJsxXipmqpQjQREbGSW2KTdw8?authuser=0&hl=zh-TW&rclk=1,台北市政府警察局寧夏路派出所,2.4,警局,25,, 103台北市大同區錦西街200號,Plus Code: 3G58+Q5 大同區 台北市,0,0,0,0,,, 02 2557 5011,,2022-11-29
0,https://www.google.com.tw/maps/place/%E5%BC%B5%E6%9F%9A%E5%AD%90%E7%9A%84%E9%B9%B9%E8%B1%AC%E8%82%89/data=!4m7!3m6!1s0x34693d9b51517291:0xfc9acf15754d2786!8m2!3d24.1493235!4d120.6739388!16s%2Fg%2F11fmbzh8w4!19sChIJkXJRUZs9aTQRhidNdRXPmvw?authuser=0&hl=zh-TW&rclk=1,張柚子的鹹豬肉,4.1,食品製造商,47,, 403台中市西區日興街96號,Plus Code: 4MXF+PH 西區 台中市,0,1,0,0,星期二、09:00 到 22:00; 星期三、09:00 到 22:00; 星期四、09:00 到 22:00; 星期五、09:00 到 22:00; 星期六、09:00 到 22:00; 星期日、09:00 到 22:00; 星期一、09:00 到 22:00. 隱藏本週營業時間,https://m.facebook.com/groups/906783926937230?group_view_referrer=search, 0913 568 555,,2022-11-29
0,https://www.google.com.tw/maps/place/%E5%A5%A7%E6%96%AF%E5%8D%A1%E4%BB%95%E5%A5%B3%E4%BF%B1%E6%A8%82%E9%83%A8/data=!4m7!3m6!1s0x34693d6b4368ee71:0x4a1c53281b414e7c!8m2!3d24.1421469!4d120.6840787!16s%2Fg%2F11c52r8fgq!19sChIJce5oQ2s9aTQRfE5BGyhTHEo?authuser=0&hl=zh-TW&rclk=1,奧斯卡仕女俱樂部,4.2,夜總會,32,$$$$, 400台中市中區自由路二段135號,Plus Code: 4MRM+VJ 中區 台中市,1,0,0,0,星期二、22:00 到 05:00; 星期三、22:00 到 05:00; 星期四、22:00 到 05:00; 星期五、22:00 到 05:00; 星期六、22:00 到 05:00; 星期日、22:00 到 05:00; 星期一、22:00 到 05:00. 隱藏本週營業時間,, 04 2220 2999,,2022-11-29
0,https://www.google.com.tw/maps/place/%E5%8C%97%E9%96%80%E6%96%87%E6%97%85+%2F+Bayman+Hotel/data=!4m10!3m9!1s0x3442a96cda42b7f9:0x16bdeda4c2dfc8c0!5m2!4m1!1i2!8m2!3d25.051705!4d121.51497!16s%2Fg%2F1vhq1dll!19sChIJ-bdC2mypQjQRwMjfwqTtvRY?authuser=0&hl=zh-TW&rclk=1,北門文旅 / Bayman Hotel,4.4,,242,, 103台北市大同區長安西路145巷3號,Plus Code: 3G27+MX 大同區 台北市,0,0,0,0,,, 02 2556 7797,,2022-11-29
0,https://www.google.com.tw/maps/place/MUSE+Taichung/data=!4m7!3m6!1s0x3469161d759ea57d:0xc35f58076fd41787!8m2!3d24.1739882!4d120.6342445!16s%2Fg%2F11c1q7csb1!19sChIJfaWedR0WaTQRhxfUbwdYX8M?authuser=0&hl=zh-TW&rclk=1,MUSE Taichung,3.4,夜總會,345,, 407台中市西屯區環中路二段1567號,Plus Code: 5JFM+HM 西屯區 台中市,1,0,0,0,星期二、休息; 星期三、23:00 到 04:00; 星期四、23:00 到 04:00; 星期五、23:00 到 04:00; 星期六、23:00 到 04:00; 星期日、23:00 到 04:00; 星期一、休息. 隱藏本週營業時間,https://instagram.com/muse.taichung, 0930 800 666,,2022-11-29
0,https://www.google.com.tw/maps/place/%E6%9C%9D%E9%99%BD%E8%8C%B6%E8%91%89%E5%85%AC%E5%9C%92/data=!4m7!3m6!1s0x3442a914c6a31d21:0x34d297ba54d51f78!8m2!3d25.0559562!4d121.513226!16s%2Fg%2F11c2kc5xdf!19sChIJIR2jxhSpQjQReB_VVLqX0jQ?authuser=0&hl=zh-TW&rclk=1,朝陽茶葉公園,3.9,公園,920,, 103台北市大同區重慶北路二段64巷口號,Plus Code: 3G47+97 大同區 台北市,0,0,0,0,星期二、24 小時營業; 星期三、24 小時營業; 星期四、24 小時營業; 星期五、24 小時營業; 星期六、24 小時營業; 星期日、24 小時營業; 星期一、24 小時營業. 隱藏本週營業時間,https://parks.taipei/parks/m2/pkl_parks_m2C.php?sid=486, 02 2585 0192,,2022-11-29
0,https://www.google.com.tw/maps/place/%E8%BF%AA%E6%A8%82%E5%95%86%E6%97%85/data=!4m10!3m9!1s0x3442a9130e3ffc57:0x8f7a1ddb8eedc498!5m2!4m1!1i2!8m2!3d25.0528652!4d121.5119681!16s%2Fg%2F12hntttx6!19sChIJV_w_DhOpQjQRmMTtjtsdeo8?authuser=0&hl=zh-TW&rclk=1,迪樂商旅,3.9,,280,, 103台北市大同區延平北路一段121號 號,Plus Code: 3G36+4Q 大同區 台北市,0,0,0,0,,https://thedealerhotel.tw-taiwan.com/, 02 2555 1130,,2022-11-29
0,https://www.google.com.tw/maps/place/%E9%9B%B2%E7%B6%BE%E9%85%92%E5%90%A7/data=!4m7!3m6!1s0x35b26f8c49c31e3f:0x890ccd8d6a82abaa!8m2!3d31.233804!4d121.41856!16s%2Fg%2F1tnhwbf1!19sChIJPx7DSYxvsjURqquCao3NDIk?authuser=0&hl=zh-TW&rclk=1,雲綾酒吧,,酒吧,,, 中國上海市普陀区宁夏路322号,Plus Code: 6CM9+GC 普陀區 中國上海市,0,0,0,0,,,,,2022-11-29
0,https://www.google.com.tw/maps/place/M-Box+KTV+Performing+Arts+Bar/data=!4m7!3m6!1s0x3643224f31a57339:0x7a05a44a92036b55!8m2!3d36.56262!4d105.65835!16s%2Fg%2F11rv1xkwfp!19sChIJOXOlMU8iQzYRVWsDkkqkBXo?authuser=0&hl=zh-TW&rclk=1,M-Box KTV Performing Arts Bar,,酒吧,,, 中國宁夏回族自治区中卫市海原县文萃路15号 邮政编码: 755299,Plus Code: HM75+28 海城鎮 中國寧夏回族自治區中衛市海原縣,0,0,0,0,,, +86 153 0955 3000,,2022-11-29
0,https://www.google.com.tw/maps/place/%E9%82%A3%E5%80%8B%E9%85%92%E5%90%A7/data=!4m7!3m6!1s0x3641c7a1a0c02ff9:0x30ba4213c36a57f9!8m2!3d37.98725!4d106.18446!16s%2Fg%2F11rv6s8rfn!19sChIJ-S_AoKHHQTYR-VdqwxNCujA?authuser=0&hl=zh-TW&rclk=1,那個酒吧,,酒吧,,," 中國宁夏回族自治区吴忠市利通区 509, 裕民西路509号 邮政编码: 751199",Plus Code: X5PM+VQ 利通區 中國寧夏回族自治區吳忠市,0,0,0,0,,,,,2022-11-29
0,https://www.google.com.tw/maps/place/%E8%88%92%E9%9B%85%E9%85%92%E5%90%A7%E6%BC%94%E8%97%9D%E5%A4%A7%E8%88%9E%E5%8F%B0/data=!4m7!3m6!1s0x36403db8f8871721:0xc03806704dcdeca9!8m2!3d38.47664!4d106.27815!16s%2Fg%2F11rv7v_9gl!19sChIJIReH-Lg9QDYRqezNTXAGOMA?authuser=0&hl=zh-TW&rclk=1,舒雅酒吧演藝大舞台,,酒吧,,, 中國宁夏回族自治区银川市兴庆区北京东路297号 邮政编码: 750001,Plus Code: F7GH+M7 興慶區 中國寧夏回族自治區銀川市,0,0,0,0,,, +86 137 0957 5784,,2022-11-29
0,https://www.google.com.tw/maps/place/%E5%82%BE%E5%9F%8E%E9%85%92%E5%90%A7/data=!4m7!3m6!1s0x3641c64c5456bb0d:0x3517ffd40dbf998c!8m2!3d37.99334!4d106.2083!16s%2Fg%2F11q4336dzr!19sChIJDbtWVEzGQTYRjJm_DdT_FzU?authuser=0&hl=zh-TW&rclk=1,傾城酒吧,,酒吧,,," 中國宁夏回族自治区吴忠市利通区 477, 文卫北路477号 邮政编码: 751199",Plus Code: X6V5+88 利通區 中國寧夏回族自治區吳忠市,0,0,0,0,,,,,2022-11-29
0,https://www.google.com.tw/maps/place/%E9%9D%92%E6%86%B6%E9%85%92%E5%90%A7/data=!4m7!3m6!1s0x36404051f850ba1d:0x8c79ab1a0eb8ce61!8m2!3d38.496344!4d106.117072!16s%2Fg%2F11ddx1lsvn!19sChIJHbpQ-FFAQDYRYc64DhqreYw?authuser=0&hl=zh-TW&rclk=1,青憶酒吧,,酒吧,,, 中國宁夏回族自治区银川市西夏区朔方路 邮政编码: 750030,,0,0,0,0,,,,,2022-11-29
0,https://www.google.com.tw/maps/place/%E8%89%BE%E9%81%94%E5%B8%8C%E9%85%92%E5%90%A7/data=!4m7!3m6!1s0x363fe5a04f2bf6cf:0xb7d20806f35fca8a!8m2!3d39.023504!4d106.371759!16s%2Fg%2F1tdzpb2d!19sChIJz_YrT6DlPzYRispf8wYI0rc?authuser=0&hl=zh-TW&rclk=1,艾達希酒吧,,酒吧,,, 中國宁夏回族自治区石嘴山市大武口区鸣沙路 邮政编码: 753000,,0,0,0,0,,,,,2022-11-29
0,https://www.google.com.tw/maps/place/Gal+Nanhai+Pub+Branch/data=!4m7!3m6!1s0x363fe5a05be56b03:0x1050ea6755313418!8m2!3d39.022981!4d106.372491!16s%2Fg%2F1tdbj5pr!19sChIJA2vlW6DlPzYRGDQxVWfqUBA?authuser=0&hl=zh-TW&rclk=1,Gal Nanhai Pub Branch,,酒吧,,, 中國宁夏回族自治区石嘴山市大武口区鸣沙路 邮政编码: 753000,,0,0,0,0,,,,,2022-11-29
0,https://www.google.com.tw/maps/place/%E5%BF%83%E8%AA%9E%E9%85%92%E5%90%A7/data=!4m7!3m6!1s0x3641b992b44ae921:0xc33ec6a0886175ac!8m2!3d38.0191064!4d106.0769479!16s%2Fg%2F1tqpxfy_!19sChIJIelKtJK5QTYRrHVhiKDGPsM?authuser=0&hl=zh-TW&rclk=1,心語酒吧,,酒吧,,, 中國宁夏回族自治区吴忠市青铜峡市新民路新民街2-4 邮政编码: 751600,Plus Code: 239G+JQ 青銅峽市 中國寧夏回族自治區吳忠市,0,0,0,0,,,,,2022-11-29
0,https://www.google.com.tw/maps/place/Youqing+Pub/data=!4m7!3m6!1s0x363fe5a0672971c5:0xe591fa12ab7d8661!8m2!3d39.022501!4d106.372476!16s%2Fg%2F1tj7tlgm!19sChIJxXEpZ6DlPzYRYYZ9qxL6keU?authuser=0&hl=zh-TW&rclk=1,Youqing Pub,,酒吧,,, 中國宁夏回族自治区石嘴山市大武口区裕民北路 邮政编码: 753000,,0,0,0,0,,,,,2022-11-29
0,https://www.google.com.tw/maps/place/Tribes+Culture+Pub/data=!4m7!3m6!1s0x3640404428bf8d87:0x32d30857bc223e5f!8m2!3d38.500409!4d106.126396!16s%2Fg%2F11c5_dj3fr!19sChIJh42_KERAQDYRXz4ivFcI0zI?authuser=0&hl=zh-TW&rclk=1,Tribes Culture Pub,,酒吧,,, 中國宁夏回族自治区银川市西夏区贺兰山西路560号 邮政编码: 750030,Plus Code: G42G+5H 西夏區 中國寧夏回族自治區銀川市,0,0,0,0,,,,,2022-11-29
0,https://www.google.com.tw/maps/place/Yes+Pub/data=!4m7!3m6!1s0x36403c816c9b822b:0xd8cbe83c6df2c!8m2!3d38.422679!4d106.303831!16s%2Fg%2F11cm1k_jn8!19sChIJK4KbbIE8QDYRLN_Gg76MDQA?authuser=0&hl=zh-TW&rclk=1,Yes Pub,,酒吧,,, 中國宁夏回族自治区银川市兴庆区塔白路 邮政编码: 750006,,0,0,0,0,,,,,2022-11-29
0,https://www.google.com.tw/maps/place/Yesanli+Bar/data=!4m7!3m6!1s0x364040441d446c59:0xc5ab4d9f55605283!8m2!3d38.50039!4d106.12789!16s%2Fg%2F11rv6fslbv!19sChIJWWxEHURAQDYRg1JgVZ9Nq8U?authuser=0&hl=zh-TW&rclk=1,Yesanli Bar,,酒吧,,, 中國宁夏回族自治区银川市西夏区贺兰山西路522号 邮政编码: 750030,Plus Code: G42H+55 西夏區 中國寧夏回族自治區銀川市,0,0,0,0,,,,,2022-11-29
0,https://www.google.com.tw/maps/place/%E8%80%81%E7%94%B7%E5%AD%A9%E8%B6%8A%E9%87%8E%E4%B8%BB%E9%A1%8C%E9%9F%B3%E6%A8%82%E9%85%92%E5%90%A7/data=!4m7!3m6!1s0x36401771ad130f29:0xb888f3e83d7e3f8b!8m2!3d38.54631!4d106.33154!16s%2Fg%2F11q487j21z!19sChIJKQ8TrXEXQDYRiz9-PejziLg?authuser=0&hl=zh-TW&rclk=1,老男孩越野主題音樂酒吧,,酒吧,,," CN 宁夏回族自治区 银川市, 99 丰庆西路 贺, 兰县, 中國750000",Plus Code: G8WJ+GJ 賀蘭縣 中國寧夏回族自治區銀川市,0,0,0,0,,, +86 183 9527 0777,,2022-11-29
0,https://www.google.com.tw/maps/place/%E8%96%A9%E9%B3%B4%E5%A8%81%E9%85%92%E5%90%A7/data=!4m7!3m6!1s0x36404045d547510f:0x7e5c5916bc70586!8m2!3d38.500677!4d106.125683!16s%2Fg%2F11cm1kz6_z!19sChIJD1FH1UVAQDYRhgXHa5HF5Qc?authuser=0&hl=zh-TW&rclk=1,薩鳴威酒吧,,酒吧,,, 中國宁夏回族自治区银川市西夏区贺兰山西路 邮政编码: 750030,,0,0,0,0,,,,,2022-11-29
0,https://www.google.com.tw/maps/place/%E6%A3%B2%E6%81%AF%E5%9C%B0%E9%85%92%E5%90%A7/data=!4m7!3m6!1s0x36404067667730d7:0x19098c38aa1a4ff5!8m2!3d38.4908747!4d106.1351748!16s%2Fg%2F1tc_28zc!19sChIJ1zB3ZmdAQDYR9U8aqjiMCRk?authuser=0&hl=zh-TW&rclk=1,棲息地酒吧,,酒吧,,, 中國宁夏回族自治区银川市西夏区怀远西路,,0,0,0,0,,,,,2022-11-29
