Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33
https://www.google.com.tw/maps/place/%E9%AD%9A%E3%81%AE%E6%A3%A7(%E9%AD%9A%E4%B9%8B%E6%A3%A7)/data=!4m7!3m6!1s0x3442a94844003971:0x4aeef21e060b771a!8m2!3d25.0712473!4d121.5159715!16s%2Fg%2F11c1rfpcpf!19sChIJcTkAREipQjQRGncLBh7y7ko?authuser=0&hl=zh-TW&rclk=1,魚の棧(魚之棧),4.2,餐廳,259,, 103台北市大同區大龍街247號,Plus Code: 3GC8+F9 大同區 台北市,1,1,0,1,星期二、17:00 到 22:00; 星期三、11:00 到 14:00、17:00 到 22:00; 星期四、11:00 到 14:00、17:00 到 22:00; 星期五、11:00 到 14:00、17:00 到 22:00; 星期六、11:00 到 14:00、17:00 到 22:00; 星期日、11:00 到 14:00、17:00 到 22:00; 星期一、休息. 隱藏本週營業時間,https://www.facebook.com/669rgaqj, 02 2598 2156,,2022/11/22,11386,大同區,4,201-500,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0]",台灣小吃/熱炒店,25.0712473,121.5159715,5,4
https://www.google.com.tw/maps/place/%E7%A6%8F%E5%B7%9E%E9%BA%B5%E5%BA%97/data=!4m7!3m6!1s0x3442a913b1f5c647:0xf5a3a4e4d3d4c1c7!8m2!3d25.052637!4d121.510521!16s%2Fg%2F1tfthxj_!19sChIJR8b1sROpQjQRx8HU0-Sko_U?authuser=0&hl=zh-TW&rclk=1,福州麵店,3.9,麵店,191,$, 103台北市大同區塔城街47號,Plus Code: 3G36+36 大同區 台北市,1,1,0,0,星期二、12:00 到 14:00、17:30 到 20:00; 星期三、12:00 到 14:00、17:30 到 20:00; 星期四、12:00 到 14:00、17:30 到 20:00; 星期五、12:00 到 14:00、17:30 到 20:00; 星期六、12:00 到 14:00、17:30 到 20:00; 星期日、休息; 星期一、12:00 到 14:00、17:30 到 20:00. 隱藏本週營業時間,, 02 2556 8871,,2022/11/22,11388,大同區,4,51-200,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",台灣小吃/熱炒店,25.052637,121.510521,5,3.7
https://www.google.com.tw/maps/place/%E6%A8%82%E9%80%97%E9%A3%9F%E5%A0%82+X+%E5%9F%8E%E5%B8%82%E5%BB%9A%E6%88%BF/data=!4m7!3m6!1s0x3442aecba0653043:0x669cb76d5e7f2950!8m2!3d25.084292!4d121.5100205!16s%2Fg%2F11k2vgdqxq!19sChIJQzBloMuuQjQRUCl_Xm23nGY?authuser=0&hl=zh-TW&rclk=1,樂逗食堂 X 城市廚房,3.8,早午餐餐廳,89,, 111台北市士林區延平北路五段234號,Plus Code: 3GM6+P2 士林區 台北市,1,1,0,1,星期二、17:30 到 11:00; 星期三、17:30 到 11:00; 星期四、17:30 到 11:00; 星期五、17:30 到 11:00; 星期六、17:30 到 11:00; 星期日、17:30 到 11:00; 星期一、17:30 到 11:00. 隱藏本週營業時間,https://m.facebook.com/pages/category/Local-Business/%E6%A8%82%E9%80%97%E9%A3%9F%E5%A0%82-237736880126116/, 02 2813 3556,,2022/11/22,11389,士林區,4,51-200,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1, 1]",早午餐,25.084292,121.5100205,1,3.5
https://www.google.com.tw/maps/place/%E6%B6%B5%E9%A3%9F%E5%A0%82/data=!4m7!3m6!1s0x3442a9ff31dba3eb:0xd6e12fe4fa02cbb5!8m2!3d25.0257744!4d121.4966613!16s%2Fg%2F11fl0sxv4_!19sChIJ66PbMf-pQjQRtcsC-uQv4dY?authuser=0&hl=zh-TW&rclk=1,涵食堂,4.1,韓國餐廳,221,, 108台北市萬華區東園街87號,Plus Code: 2FGW+8M 萬華區 台北市,1,1,0,0,星期二、11:00 到 14:00、17:00 到 20:00; 星期三、11:00 到 14:00、17:00 到 20:00; 星期四、11:00 到 14:00、17:00 到 20:00; 星期五、11:00 到 14:00、17:00 到 20:00; 星期六、11:00 到 14:00、17:00 到 20:00; 星期日、11:00 到 14:00、17:00 到 20:00; 星期一、休息. 隱藏本週營業時間,https://www.facebook.com/handinner2019, 02 2307 0188,,2022/11/22,11390,萬華區,4,201-500,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 0]",韓式,25.0257744,121.4966613,5,3.9
https://www.google.com.tw/maps/place/%E5%90%89%E5%A7%86%E8%80%81%E7%88%B9+%E5%8F%B0%E5%8C%97%E5%A4%A7%E7%A8%BB%E5%9F%95%E5%BA%97/data=!4m7!3m6!1s0x3442a94128c74651:0x6ec5656fc9aff186!8m2!3d25.054078!4d121.511633!16s%2Fg%2F11h5l3z564!19sChIJUUbHKEGpQjQRhvGvyW9lxW4?authuser=0&hl=zh-TW&rclk=1,吉姆老爹 台北大稻埕店,4.7,酒吧,149,$$, 103台北市大同區延平北路二段4號,Plus Code: 3G36+JM 大同區 台北市,1,1,0,0,星期二、休息; 星期三、16:00 到 00:00; 星期四、16:00 到 00:00; 星期五、16:00 到 00:00; 星期六、16:00 到 00:00; 星期日、16:00 到 22:00; 星期一、16:00 到 00:00. 隱藏本週營業時間,http://www.janddbrewing.com/, 02 2550 5030,,2022/11/22,11391,大同區,5,51-200,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1, 1, 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1, 1, 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1, 1, 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0]",酒吧/餐酒館,25.054078,121.511633,5,4.5
https://www.google.com.tw/maps/place/%E5%87%B1%E8%92%82%E7%AA%A9KatieHouse/data=!4m7!3m6!1s0x3442a9c978096ac9:0x3227759d2050ac8b!8m2!3d25.071023!4d121.519425!16s%2Fg%2F11r9g5zgb0!19sChIJyWoJeMmpQjQRi6xQIJ11JzI?authuser=0&hl=zh-TW&rclk=1,凱蒂窩KatieHouse,4.8,餐廳,45,, 103台北市大同區承德路三段247巷16號1樓,Plus Code: 3GC9+CQ 大同區 台北市,1,0,1,1,星期二、07:30 到 14:00、16:00 到 18:30; 星期三、07:30 到 14:00、16:00 到 18:30; 星期四、07:30 到 14:00、16:00 到 18:30; 星期五、07:30 到 14:00、16:00 到 18:30; 星期六、07:30 到 18:30; 星期日、休息; 星期一、07:30 到 14:00、16:00 到 18:30. 隱藏本週營業時間,http://www.facebook.com/katiehouse0935934415, 02 2598 0586,,2022/11/22,11396,大同區,5,0-50,"[0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 1.0, 1.0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 1.0, 1.0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 1.0, 1.0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 1.0, 1.0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 1.0, 1.0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",意式,25.071023,121.519425,5,4.6
https://www.google.com.tw/maps/place/%E5%BB%9A%E6%88%BF%E5%AE%A2%E5%AE%B6%E7%BE%8E%E9%A3%9F/data=!4m7!3m6!1s0x3442abe7cc65d1c3:0x8545435398ef633c!8m2!3d25.0540281!4d121.5474174!16s%2Fg%2F1thxsxzp!19sChIJw9FlzOerQjQRPGPvmFNDRYU?authuser=0&hl=zh-TW&rclk=1,廚房客家美食,4.2,客家菜館,530,$$, 105台北市松山區敦化北路120巷20號,Plus Code: 3G3W+JX 松山區 台北市,1,1,0,1,星期二、11:00 到 14:00、17:00 到 21:00; 星期三、11:00 到 14:00、17:00 到 21:00; 星期四、11:00 到 14:00、17:00 到 21:00; 星期五、11:00 到 14:00、17:00 到 21:00; 星期六、11:00 到 14:00、17:00 到 21:00; 星期日、11:00 到 14:00、17:00 到 21:00; 星期一、11:00 到 14:00、17:00 到 21:00. 隱藏本週營業時間,https://www.facebook.com/%E5%BB%9A%E6%88%BF%E5%AE%A2%E5%AE%B6%E7%BE%8E%E9%A3%9F-Kitchen-426650797470753/, 02 2546 5186,,2022/11/22,11398,松山區,4,501-1000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]",台灣小吃/熱炒店,25.0540281,121.5474174,4,4
https://www.google.com.tw/maps/place/%E8%B1%90%E7%9B%9B%E8%99%9F-%E9%9B%99%E5%9F%8E%E5%BA%97/data=!4m7!3m6!1s0x3442a9f141cda31d:0x9c189c9a70fc4235!8m2!3d25.0655019!4d121.5233115!16s%2Fg%2F11f8hy0dqs!19sChIJHaPNQfGpQjQRNUL8cJqcGJw?authuser=0&hl=zh-TW&rclk=1,豐盛號-雙城店,4,早午餐餐廳,715,, 10491台北市中山區雙城街18巷13號,Plus Code: 3G8F+68 中山區 台北市,1,1,0,1,星期二、07:00 到 13:30; 星期三、07:00 到 13:30; 星期四、07:00 到 13:30; 星期五、07:00 到 13:30; 星期六、08:00 到 14:00; 星期日、08:00 到 14:00; 星期一、07:00 到 13:30. 隱藏本週營業時間,https://www.fongshenghao.com.tw/, 02 2586 7070,,2022/11/22,11399,中山區,4,501-1000,"[0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",早午餐,25.0655019,121.5233115,4,3.6
https://www.google.com.tw/maps/place/%E9%A5%95%E9%81%B8%E5%92%96%E5%95%A1/data=!4m7!3m6!1s0x3442ac78d28180ef:0x5189ae25aab629fa!8m2!3d25.0678589!4d121.5768007!16s%2Fg%2F11b6z65jfz!19sChIJ74CB0nisQjQR-im2qiWuiVE?authuser=0&hl=zh-TW&rclk=1,饕選咖啡,4.8,咖啡廳,55,$$, 114台北市內湖區民權東路六段11巷43號,Plus Code: 3H9G+4P 內湖區 台北市,1,1,0,0,星期二、12:00 到 18:00; 星期三、12:00 到 18:00; 星期四、12:00 到 18:00; 星期五、12:00 到 18:00; 星期六、休息; 星期日、休息; 星期一、12:00 到 18:00. 隱藏本週營業時間,http://www.tasterscoffee.com/, 02 8791 8317,,2022/11/22,11401,內湖區,5,51-200,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",咖啡甜點,25.0678589,121.5768007,3,4.5
https://www.google.com.tw/maps/place/%E5%B7%B7%E4%BB%94%E5%8F%A3%E6%97%A9%E9%A4%90%E5%BA%97/data=!4m7!3m6!1s0x3442aecbebefbf19:0x60102e2409684ed6!8m2!3d25.0859205!4d121.5096246!16s%2Fg%2F11cn0xf39q!19sChIJGb_v68uuQjQR1k5oCSQuEGA?authuser=0&hl=zh-TW&rclk=1,巷仔口早餐店,3.8,早餐餐廳,55,, 111台北市士林區延平北路五段304號,Plus Code: 3GP5+9R 士林區 台北市,1,1,0,1,星期二、06:00 到 12:30; 星期三、06:00 到 12:30; 星期四、06:00 到 12:30; 星期五、06:00 到 12:30; 星期六、06:00 到 12:30; 星期日、06:00 到 12:30; 星期一、06:00 到 12:30. 隱藏本週營業時間,https://tp28123894.business.site/, 02 2812 3894,,2022/11/22,11402,士林區,4,51-200,"[0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",早午餐,25.0859205,121.5096246,1,3.2
https://www.google.com.tw/maps/place/%E9%BB%91%E9%9C%B2%E5%92%96%E5%95%A1%E9%A4%A8+OLO+Coffee+Roasters/data=!4m7!3m6!1s0x3442a96e9d041c9d:0x71077e47e2b025d6!8m2!3d25.050914!4d121.520039!16s%2Fg%2F11bzrp3w28!19sChIJnRwEnW6pQjQR1iWw4kd-B3E?authuser=0&hl=zh-TW&rclk=1,黑露咖啡館 OLO Coffee Roasters,4.6,咖啡廳,1026,$$, 103台北市大同區南京西路18巷26之2號,Plus Code: 3G2C+92 大同區 台北市,1,1,0,0,星期二、12:00 到 22:00; 星期三、休息; 星期四、12:00 到 22:00; 星期五、12:00 到 22:00; 星期六、12:00 到 22:00; 星期日、12:00 到 22:00; 星期一、12:00 到 22:00. 隱藏本週營業時間,https://www.facebook.com/olocoffeeroasters/,,,2022/11/22,11405,大同區,5,1001-2000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0]",咖啡甜點,25.050914,121.520039,5,4.3
https://www.google.com.tw/maps/place/%E9%A3%9B%E5%A4%A9%E9%BA%BB%E8%BE%A3%E7%81%AB%E9%8D%8B%E5%BA%97-%E5%80%8B%E4%BA%BA%E9%8D%8B%E7%89%A9Fei+tien+hot+pot/data=!4m7!3m6!1s0x3442a909968a761f:0x1741c2cba93570f9!8m2!3d25.041598!4d121.5072587!16s%2Fg%2F1tsjbc4j!19sChIJH3aKlgmpQjQR-XA1qcvCQRc?authuser=0&hl=zh-TW&rclk=1,飛天麻辣火鍋店-個人鍋物Fei tien hot pot,3.9,火鍋餐廳,391,$$, 108台北市萬華區漢中街155號,Plus Code: 2GR4+JW 萬華區 台北市,1,0,1,0,星期二、11:00 到 23:00; 星期三、11:00 到 23:00; 星期四、11:00 到 23:00; 星期五、11:00 到 23:00; 星期六、11:00 到 23:00; 星期日、11:00 到 23:00; 星期一、11:00 到 23:00. 隱藏本週營業時間,https://feitienhotpot.business.site/?utm_source=gmb&utm_medium=referral, 02 2388 6768,,2022/11/22,11406,萬華區,4,201-500,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0]",火鍋,25.041598,121.5072587,5,3.5
